set_num,name,year,theme_id,num_parts
2161-1,Aqua Dozer,1997,309,135
2162-1,Hydro Reef Wrecker,1997,309,287
2163-1,Sabah Promotional Set: Toucan,1997,468,9
2164-1,Sabah Promotional Set: Whale,1997,468,9
2165-1,Rhinocerous,1998,468,10
2166-1,Animal,1998,468,10
2167-1,Sabah Promotional Set: Penguin,1997,468,8
2181-1,Infomaniac,1997,84,4
2186-1,Seaplane,1997,399,77
2187-1,Racer,1997,399,64
2188-1,Speedboat,1997,399,58
2199-1,Large Bulk Bucket,1997,469,466
2229-1,Bucketful of Fun,1998,470,201
2234-1,Police Chase,1998,103,150
2250-1,Advent Calendar 2000,2000,207,240
2250-10,Advent Calendar 2000 (Day  9) Duck,2000,217,7
2250-11,Advent Calendar 2000 (Day 10) Plane,2000,217,9
2250-12,Advent Calendar 2000 (Day 11) Elf,2000,217,10
2250-13,Advent Calendar 2000 (Day 12) Duck,2000,217,7
2250-14,Advent Calendar 2000 (Day 13) Boat,2000,217,9
2250-15,Advent Calendar 2000 (Day 14) Rhinocerous,2000,217,10
2250-16,Advent Calendar 2000 (Day 15) Girl,2000,217,10
2250-17,Advent Calendar 2000 (Day 16) Plane,2000,217,10
2250-18,Advent Calendar 2000 (Day 17) Bull,2000,217,11
2250-19,Advent Calendar 2000 (Day 18) Hovercraft,2000,217,10
2250-2,Advent Calendar 2000 (Day  1) Plane,2000,217,12
2250-20,Advent Calendar 2000 (Day 19) Christmas Bunny,2000,217,7
2250-21,Advent Calendar 2000 (Day 20) Jet,2000,217,9
2250-22,Advent Calendar 2000 (Day 21) Parrot,2000,217,9
2250-23,Advent Calendar 2000 (Day 22) Truck,2000,217,10
2250-24,Advent Calendar 2000 (Day 23) Helicopter,2000,217,8
2250-25,Advent Calendar 2000 (Day 24) Santa,2000,217,11
2250-3,Advent Calendar 2000 (Day  2) Snowman,2000,217,11
2250-4,Advent Calendar 2000 (Day  3) Ship,2000,217,12
2250-5,Advent Calendar 2000 (Day  4) Boy,2000,217,10
2250-6,Advent Calendar 2000 (Day  5) Elephant,2000,217,10
2250-7,Advent Calendar 2000 (Day  6) Waterplane,2000,217,10
2250-8,Advent Calendar 2000 (Day  7) Giraffe,2000,217,13
2250-9,Advent Calendar 2000 (Day  8) Boat,2000,217,10
2304-1,Large Building Plate,1992,504,1
2453-1,Large Bulk Bucket,1998,470,950
2490-1,Insectoids Combi Set (Woolworth's UK promo),1998,134,3
2494-1,400-Piece Purple Bucket,1998,469,400
2531-1,Rescue Helicopter and Jeep,1998,83,99
2532-1,Aircraft and Ground Crew,1998,68,143
2535-1,Formula 1 Racing Car,1998,82,30
2536-1,Divers Jet Ski,1998,86,24
2537-1,Extreme Team Raft,1998,87,20
2538-1,Fright Knights Fire Cart,1998,195,20
2539-1,Fright Knights Flying Machine,1998,195,21
2540-1,Fright Knights Catapult Cart,1998,195,26
2541-1,Adventurers Car,1998,297,24
2542-1,Adventurers Aeroplane,1998,297,21
2543-1,Spacecraft,1998,144,18
2544-1,SHELL Promotional Set: TECHNIC Microbike,1998,13,27
2554-1,Formula 1 Pit Stop,1998,82,172
2555-1,Swing Set,1998,323,53
2556-1,Ferrari Formula 1 Racing Car,1997,278,579
2584-1,Biker Bob,1998,85,15
2585-1,Handcar,1998,236,27
2586-1,Chess King,1998,186,26
260-1,Idea Book,1990,497,0
2613-1,Refuse Truck,1990,504,1
2707-1,Glider,2000,468,9
2708-1,Aircraft,2000,468,12
2709-1,Snowmobile,1996,468,8
2710-1,Helicopter,2000,468,8
2718-1,Aircraft and Ground Crew,2001,68,143
2719-1,Heli Monster,1999,470,9
2722-1,Ship,2000,468,12
2728-1,The Chopper,1999,470,11
2729-1,Quattro Leg,1999,470,17
2734-1,Straight Track (Straight Rails),1993,504,6
2735-1,Curved Track (Curved Rails),1993,504,6
2742-1,Loudspeaker,1999,470,9
2743-1,Pendulum Nose,1999,470,21
2744-1,Propeller Man,1999,470,10
2757-1,Bad Monkey,1999,470,9
2759-1,Rotor Head,1999,470,14
2769-1,Aircraft and Boat,1999,83,100
2774-1,Airshow (Red Tiger),1999,68,141
2775-1,Bathroom,1991,504,7
2840-1,Danone Promotional Set: Girl,1998,468,10
2841-1,Danone Promotional Set: Boy,1998,468,9
2842-1,{Basic Promotional Set},1997,468,8
2845-1,Indian Chief,1997,477,20
2846-1,Indian Kayak,1997,477,18
2847-1,Flyer,1997,144,15
2848-1,Fright Knights Flying Machine,1997,195,19
2849-1,Helicopter,1997,68,20
2854-1,Bungee Chopper,1998,3,70
2858-1,Girl with Two Cats,1999,323,5
2866-1,Animal Playground,1998,504,28
2870-1,Paradisa Barbeque,1997,90,21
2871-1,Diver and Shark,1997,86,17
2872-1,Witch and Fireplace,1997,195,19
2873-1,Small Santa Claus,1997,227,9
2876-1,Christmas Set,1997,227,9
2878-1,Santa Claus,1997,227,16
2878-2,Santa Claus Mos Burger Gift Box 1- Hawaiian Shirt Santa,2001,227,1
2878-3,Santa Claus Mos Burger Gift Box 2 - Tuxedo Santa,2001,227,1
2878-4,Santa Claus Mos Burger Gift Box 3 - Soccer Santa,2001,227,1
2879-1,Desert Expedition,1998,297,195
2880-1,Open-Top Jeep,1997,85,29
2881-1,Parking Gate Attendant,1997,85,19
2882-1,Speedboat,1997,77,22
2883-1,Boat,1997,77,28
2884-1,Microlight,1997,68,20
2885-1,Ice Cream Seller,1997,75,27
2886-1,Formula 1 Racing Car,1997,82,25
2887-1,Petrol Station Attendant and Pump,1997,76,15
2889-1,Treasure Cart,1998,190,24
2890-1,Stone Bomber,1998,188,22
2891-1,Wizard Trader,1998,186,18
2892-1,Thunder Arrow Boat,1998,201,21
2912-1,Radical Racer,2000,504,16
2933-1,Freight Train,2000,504,79
2949-1,RC Dozer,2001,504,22
2962-1,Res-Q Lifeguard,1998,92,69
2963-1,Extreme Team Racer,1998,87,83
2964-1,Space Spider,1998,134,45
2965-1,Hornet Scout,1998,134,72
2981-1,Pooh's Corner,1999,504,0
2982-1,Pooh's Birthday,1999,504,9
2995-1,Adventurers Car & Skeleton,1998,297,69
2996-1,Adventurers Tomb,1998,297,81
2998-1,Stena Line Ferry,1998,471,195
3000-1,Trike Buggy,1999,13,30
3001-1,Kabaya Promotional Set: Propeller Buggy,1999,11,29
3003-1,Motorbike,1999,13,28
3005-1,Kabaya Promotional Set: Car,1999,12,26
3012-1,Space Hover,1999,144,20
3013-1,Space Jet,1999,142,23
3014-1,Ice Planet Scooter,1999,133,19
3015-1,Space Police Car,1999,140,23
3016-1,Boss with Cannon,1998,434,24
3017-1,Water Spider,1998,434,25
3018-1,Go! LEGO Shogun,1998,434,25
3019-1,Big Bat,1998,434,23
3020-1,Raft of Johnse,1998,297,18
3021-1,King Pharaoh the Third,1998,297,17
3022-1,Plane of Hurrykain,1998,297,23
3023-1,Slyboot Car,1998,297,23
3025-1,25th Anniversary Silver Bucket,1998,469,601
3026-1,25th Anniversary Silver Tub,1998,469,1201
3027-1,25th Anniversary Silver Bucket,1998,399,418
3028-1,25th Anniversary Silver Tub,1998,399,843
3032-1,Medium Bucket,1999,469,600
3033-1,Basic Bulk Tub (American Version),1998,473,1200
3033-2,Basic Bulk Tub (Overseas Version),2002,473,1200
3038-1,Spider Slayer,1998,3,367
3039-1,Adventurers Plane,1999,297,23
3040-1,Challenger Set 200,1998,470,155
3041-1,Big Bucket of Fun,1998,470,468
3047-1,Halloween Bucket,1998,230,256
3050-1,Shanghai Surprise,1999,434,108
3051-1,Blaze Attack,1999,434,144
3052-1,Ninja Fire Fortress,1999,434,173
3053-1,Emperor's Stronghold,1999,434,335
3054-1,Kelloggs Promotional Set: TECHNIC Motorcycle,1998,13,30
3055-1,Adventurers Car,1998,297,21
3056-1,Go-Kart,1998,82,23
3057-1,Create 'n' Race - Master Builders,2000,12,106
3058-1,Busy City - Master Builders (Masterbuilders),2000,97,73
3059-1,Mars Mission - Master Builders (Masterbuilders),2000,93,90
3066-1,Cosmos Glider,1999,93,19
3067-1,Test Shuttle,1999,93,21
3068-1,Radar Buggy,1999,93,25
3069-1,Cosmic Wing,1999,93,23
3070-1,Mosquito,1999,134,21
3071-1,Light Flyer,1999,134,19
3072-1,Mega Tack,1999,134,23
3073-1,Booster,1999,134,21
3074-1,Red Ninja's Dragon Glider,1999,434,20
3075-1,Ninja Master's Boat,1999,434,21
3076-1,White Ninja's Attack Cart,1999,434,23
3077-1,Ninja Shogun's Small Fort,1999,434,21
3078-1,Kellogg's Promotional Set: Car,1998,468,17
3079-1,Kellogg's Promotional Set: Duck,1998,468,14
3080-1,Kellogg's Promotional Set: Plane,1998,468,16
3081-1,Kellogg's Promotional Set: Helicopter,1998,468,16
3093-1,Fun Playground,2001,504,31
3146-1,Carry and Shopping Accessories,1999,451,12
315-1,Basic Building Set,1990,467,62
3194-1,Clikits Bracelet Heart,2004,500,9
3195-1,Clikits Bracelet Daisy,2004,500,9
3196-1,Clikits Bracelet Star,2004,500,9
3197-1,Small Aircraft,2001,466,15
3219-1,TIE Fighter - Mini,2003,159,12
3223-1,Orange Fish,2003,204,43
3225-1,Classic Train,1998,236,281
3226-1,Cars and Planes,1998,399,311
3233-1,Fantasy Bird,1998,399,28
3234-1,Fantasy Boat,1998,399,27
3243-1,Scala Kitchen,1997,301,13
325-1,Basic Building Set,1990,467,109
3259-1,Kanoka Launcher And Disc,2004,346,2
3287-1,Takutanuva,2004,347,2
3302-1,Soccer Field,1998,462,2
3303-1,Field Accessories,1998,462,50
3304-1,Dutch National Player,1998,462,4
3305-1,World Team Player,1998,462,4
3305-2,World Team Player - Limited Edition (England),1998,462,4
3305-3,World Team Player - Limited Edition (Netherlands),1998,462,4
3306-1,Soccer Goalies,1998,462,8
3308-1,Tribune,1998,462,85
3309-1,Head Tribune,1998,462,95
3310-1,Commentator and Press Box,1998,462,94
3311-1,Camera Tower,1998,462,100
3312-1,Medic's Station,1998,462,78
3313-1,Light Poles,1998,462,101
3314-1,Stadium Security,1998,462,143
3317-1,German National Player,1998,462,4
3318-1,English Player,1998,462,4
3320-1,Austrian Player,1998,462,4
3323-1,Kaufhof Promotional Set: German National Player and Ball,1998,462,5
3324-1,Kaufhof Promotional Set: World Team Player and Ball,1998,462,5
3330-1,Racing Car,1998,468,17
3331-1,Bird,1998,468,14
3332-1,Plane,1998,468,18
3333-1,Helicopter,1998,468,17
3340-1,Star Wars #1 - Sith Minifig Pack,2000,166,30
3341-1,Star Wars #2 - Luke/Han/Boba Minifig Pack,2000,169,25
3342-1,Star Wars #3 - Troopers/Chewie Minifig Pack,2000,169,25
3343-1,Star Wars #4 - Battle Droid Minifig Pack,2000,166,33
3344-1,One Minifig Pack - Ninja #1,2000,434,10
3345-1,Three Minifig Pack - Ninja #2,2000,434,24
3346-1,Three Minifig Pack - Ninja #3,2000,434,26
3347-1,One Minifig Pack - Rock Raiders #1,2000,442,8
3348-1,Three Minifig Pack - Rock Raiders #2,2000,442,23
3349-1,Three Minifig Pack - Rock Raiders #3,2000,442,29
3350-1,City #1,2000,50,27
335-1,Basic Building Set,1990,467,245
3351-1,Three Minifig Pack - City #2,2000,50,24
3380-1,Johnny Thunder Chupa Chups Promotional,2003,300,5
3381-1,Lord Sam Sinister Chupa Chups Promotional,2003,300,5
3382-1,Jing Lee the Wanderer Chupa Chups Promotional,2003,300,4
3383-1,Chef,2003,109,6
3384-1,Train Worker Chupa Chups Promotional,2003,239,4
3385-1,Conductor Charlie,2003,239,6
3386-1,Xtreme Stunts Pepper Roni Chupa Chups Promotional,2003,407,4
3387-1,Xtreme Stunts Brickster Chupa Chups Promotional,2003,407,4
3388-1,Xtreme Stunts Snap Lockitt Chupa Chups Promotional,2003,407,4
3389-1,Skateboarder Bill Chupa Chups Promotional,2003,460,7
3390-1,Basketball Street Player Chupa Chups Promotional,2003,459,5
3391-1,"Dash, Mission Deep Sea, Chupa Chups Promotional",2003,305,9
3401-1,Shoot 'n' Score - without ZIDANE / Adidas Minifig,2000,462,24
3401-2,Shoot 'n' Score - with ZIDANE / Adidas Minifig,2000,462,24
3402-1,Grandstand with Lights,2000,462,60
3403-1,Fans' Grandstand with Scoreboard,2000,462,80
3404-1,Black Bus,2000,462,130
3405-1,Blue Bus,2000,462,130
3406-1,Americas Bus,2000,462,130
3407-1,Red Bus,2000,462,130
3408-1,Super Sports Coverage,2000,462,224
3409-1,Championship Challenge,2000,462,293
3409-2,Championship Challenge - Special Edition with Orange Players,2000,462,1
3409-3,Championship Challenge,2000,462,295
3410-1,Field Expander,2000,462,52
3411-1,Team Transport Bus,2000,462,131
3412-1,Point Shooting,2000,462,24
3413-1,Goal Keeper,2000,462,27
3414-1,Precision Shooting,2000,462,22
3416-1,Women's Team,2001,462,67
3418-1,Point Shooting,2001,462,24
3419-1,Precision Shooting,2001,462,23
3420-1,Championship Challenge II,2002,462,387
3420-2,Championship Challenge II - FC Bayern Promo Edition,2003,462,387
3420-3,Championship Challenge II - L'Equipe de France Promo Edition,2002,462,387
3420-4,Championship Challenge II - Sports Edition,2004,462,387
3421-1,3 v 3 Shootout,2002,462,224
3422-1,Shoot 'N Save (non-promo),2002,462,110
3422-2,Shoot 'N Save (FC Bayern Promo Edition),2003,462,114
3423-1,Freekick Frenzy,2002,462,52
3424-1,Target Practice,2002,462,36
3425-1,Grand Championship Cup - U.S. Men's Team Cup Edition,2002,462,568
3425-2,Grand Championship Cup,2002,462,568
3426-1,Team Transport Bus Adidas Edition,2002,462,131
3427-1,NBA Slam Dunk,2003,459,55
3428-1,One vs One Action,2003,459,39
3429-1,Ultimate Defense,2003,459,82
3430-1,Spin & Shoot,2002,459,70
3431-1,Streetball 2 vs 2,2003,459,186
3432-1,NBA Challenge,2003,459,450
3433-1,NBA Ultimate Arena,2003,459,490
3438-1,McDonald's Restaurant,1999,75,93
3439-1,Spy Runner,2000,68,105
3440-1,NBA Jam Session Co-Pack,2003,459,71
3442-1,"Legoland California Truck, Limited Edition",1998,85,104
3444-1,2 x 4 Ridge Roof Tiles Steep Sloped Black,2000,254,25
3445-1,2 x 4 Ridge Roof Tiles Steep Sloped Red,2000,254,25
3446-1,2 x 2 Window White,2000,254,25
3447-1,1 x 3 x 4 Wall Element Transparent Blue (Train Window),2000,254,25
3448-1,1 x 4 x 5 Black Window Frames with Clear Panes,2000,254,20
3449-1,1 x 4 x 6 Black Door Frame with Transparent Blue Panes,2000,254,10
3450-1,Statue of Liberty,2000,276,2899
3451-1,Sopwith Camel,2001,276,575
345-2,Small Bucket for Her,1993,467,135
3453-1,2 x 2 Black Bricks,2000,254,100
3454-1,2 x 2 Light Gray Bricks,2003,254,100
3455-1,2 x 2 White Bricks,2003,254,100
3456-1,2 x 2 Dark Green Bricks,2000,254,100
3457-1,2 x 2 Red Bricks,2000,254,100
3458-1,2 x 4 Black Bricks,2000,254,50
3459-1,2 x 4 Light Gray Bricks,2003,254,50
3460-1,2 x 4 White Bricks,2003,254,50
3461-1,2 x 4 Dark Green Bricks,2000,254,50
3462-1,2 x 4 Red Bricks,2000,254,50
3463-1,2 x 8 Black Bricks,2000,254,25
3464-1,2 x 8 Light Gray Bricks,2003,254,25
3465-1,2 x 8 White Bricks,2003,254,25
3466-1,2 x 8 Dark Green Bricks,2000,254,25
3467-1,2 x 8 Red Bricks,2000,254,25
3468-1,1 x 4 Black Bricks,2000,254,50
3469-1,1 x 4 Light Gray Bricks,2003,254,50
3470-1,1 x 4 White Bricks,2003,254,50
3471-1,1 x 4 Dark Green Bricks,2000,254,50
3472-1,1 x 4 Red Bricks,2000,254,50
3473-1,1 x 6 Black Bricks,2000,254,50
3474-1,1 x 6 Light Gray Bricks,2000,254,50
3475-1,1 x 6 White Bricks,2000,254,50
3476-1,1 x 6 Dark Green Bricks,2000,254,50
3477-1,1 x 6 Red Bricks,2000,254,50
3478-1,1 x 8 Black Bricks,2000,254,25
3479-1,1 x 8 Light Grey Bricks,2000,254,25
3480-1,1 x 8 White Bricks,2003,254,25
3481-1,1 x 8 Dark Green Bricks,2000,254,25
3482-1,1 x 8 Red Bricks,2000,254,25
3483-1,2 x 4 Black Plates,2000,254,100
3484-1,2 x 4 White Plates,2000,254,100
3485-1,2 x 4 Red Plates,2000,254,100
3486-1,1 x 6 Black Plates,2000,254,50
3487-1,1 x 6 White Plates,2000,254,50
3488-1,1 x 6 Red Plates,2000,254,50
3489-1,2 x 8 Black Plates,2000,254,25
3490-1,2 x 8 White Plates,2000,254,25
3491-1,2 x 8 Red Plates,2000,254,25
3492-1,2 x 2 Black Smooth Tiles,2000,254,100
3493-1,2 x 2 White Smooth Tiles,2000,254,100
3494-1,2 x 2 Red Smooth Tiles,2000,254,100
3495-1,2 x 2 Roof Tiles Steep Sloped Black,2003,254,100
3496-1,2 x 2 Roof Tiles Steep Sloped Red,2003,254,100
3497-1,2 x 4 Roof Tile Black,2003,254,50
3498-1,2 x 4 Roof Tile Red,2000,254,50
3499-1,Small Spruce Trees,2000,254,25
3500-1,Kobe Bryant,2003,459,4
3501-1,Jet-Car,1998,480,26
3502-1,Bi-Wing,1998,480,24
3503-1,Mini-Sonic,1998,480,22
3504-1,Hook-Truck,1998,480,30
3505-1,Aeroplane,1999,480,23
3506-1,Motorbike,1999,480,26
3507-1,1 x 4 x 3 Wall Element Clear,2001,254,25
3508-1,1 x 4 x 5 Black Window Frame with Blue Pane,2001,254,20
3510-1,Polybag,1998,480,25
3520-1,Forklift,1999,480,39
3521-1,Racer,1999,480,35
3529-1,Pau Gasol,2003,459,4
3530-1,Tony Parker,2003,459,4
3531-1,Tri-Bike,1998,480,29
3532-1,Jet-Ski,1998,480,27
3535-1,Skateboard Street Park,2003,460,68
3536-1,Snowboard Big Air Comp,2003,460,81
3537-1,Skateboard Vert Park Challenge,2003,460,91
3538-1,Snowboard Boarder Cross Race,2003,460,196
3540-1,Puck Passer,2003,461,45
3541-1,Slap Shot,2003,461,46
3542-1,Flip Shot,2003,461,47
3543-1,Slammer Goalie,2003,461,46
3544-1,Hockey Game Set,2003,461,153
3545-1,Hockey Puck Feeder,2003,461,151
3548-1,Slam Dunk Trainer,2003,459,19
3548-2,Slam Dunk Trainer (Kabaya Promotional),2003,459,19
3549-1,Practice Shooting,2003,459,17
3549-2,Practice Shooting (Kabaya Promotional),2003,459,17
3550-1,Jump and Shoot,2003,459,17
3550-2,Jump and Shoot (Kabaya Promotional),2003,459,17
3551-1,Dino-Jet,1998,480,80
3552-1,Hover Sub with motor,1998,480,126
3554-1,Helicopter,1999,480,79
3555-1,Jeep,1999,480,262
3557-1,Blue Player & Goal,2004,461,33
3558-1,Red Player & Goal,2004,461,33
3559-1,Red & Blue Player,2004,461,40
3560-1,NBA Collectors #1,2003,459,15
3561-1,NBA Collectors #2,2003,459,15
3562-1,NBA Collectors #3,2003,459,16
3563-1,NBA Collectors #4,2003,459,15
3564-1,NBA Collectors #5,2003,459,15
3565-1,NBA Collectors #6,2003,459,15
3566-1,NBA Collectors #7,2003,459,15
3567-1,NBA Collectors #8,2003,459,15
3571-1,Blackmobile with motor,1998,480,143
3578-1,NHL Championship Challenge,2004,461,395
3579-1,Street Hockey,2004,461,119
3581-1,Formula Z Car in Storage Case,1998,480,172
3582-1,Ant,1999,480,258
3584-1,Rapid Return,2003,459,47
3585-1,Snowboard Super Pipe,2003,460,224
3591-1,Heli-Transport (Rota-Beast),1998,480,265
3612-1,Wild Animals,2002,504,32
365-2,Build-N-Store Chest,1990,467,337
3722-1,"Treasure Tomb, TRU exclusive",1998,297,164
3723-1,Lego Minifigure,2000,276,1849
3724-1,Lego Dragon,2001,276,1538
3725-1,1 x 2 Brick Light Gray,2003,254,100
3726-1,1 x 2 Brick Dark Gray,2003,254,100
3727-1,1 x 2 Brick Tan,2000,254,100
3729-1,2 x 4 Dark Gray Bricks,2000,254,50
3730-1,2 x 4 Tan Bricks,2000,254,50
3731-1,Pumpkin Pack,2000,230,87
3732-1,Castle Expander Pack,2000,255,24
3733-1,Gray Windows with Clear Panes,2000,254,20
3734-1,Train Windows with Panes Blue,2000,254,20
3735-1,Grey Train Doors with Panes,2000,257,20
3736-1,Blue Train Doors with Panes,2000,257,20
3737-1,Train Accessories,2000,257,15
3738-1,Large Spruce Trees,2000,254,10
3739-1,Blacksmith Shop,2002,200,629
3740-1,Small Locomotive,2001,238,66
3741-1,Large Locomotive (base unit without color trim elements),2001,238,91
3742-1,Tender Basis (without color trim elements),2001,238,41
3743-1,Locomotive Blue Bricks,2001,238,106
3744-1,Locomotive Green Bricks,2001,238,106
3745-1,Locomotive Black Bricks,2001,238,106
3746-1,Locomotive Brown Bricks,2001,238,106
3747-1,Locomotive Gray Bricks,2001,238,106
3748-1,Light Unit for Train,2001,456,4
3750-1,Life on Mars Accessories,2001,452,48
3751-1,1 x 2 Brown Bricks,2003,254,100
3752-1,1 x 6 Brown Bricks,2002,254,50
3753-1,2 x 2 Brown Bricks,2003,254,100
3754-1,2 x 4 Brown Bricks,2003,254,50
3755-1,2 x 4 Roof Tile Brown,2003,254,50
3756-1,2 x 4 Brown Ridge Roof Tiles Steep Sloped,2003,254,25
3758-1,35th Anniversary Bucket,1998,469,600
3759-1,35th Anniversary Tub,1998,469,1200
3760-1,35th Anniversary Bucket,1998,399,417
3761-1,35th Anniversary Tub,1998,399,842
3800-1,Ultimate Builders Set,2001,260,322
3801-1,Ultimate Accessories,2000,260,45
3803-1,Robotics Invention System Upgrade Kit (1.5),1999,260,69
3804-1,"Robotics Invention System, Version 2.0",2001,260,720
3805-1,Robotics Invention System Upgrade Kit (2.0),2002,260,1
3806-1,Gigamesh G60,2002,463,286
3807-1,Snaptrax S45,2002,463,203
3808-1,Shadowstrike S70,2002,463,236
3809-1,Technojaw T55,2002,463,262
385-2,Build-N-Store Chest,1990,467,450
3888-1,Three Eights,1998,399,182
3900-1,Bracelet,2000,451,20
3911-1,Astronaut Key Chain,2000,503,0
3913-1,Darth Vader Key Chain,2000,503,0
3914-1,Luke Skywalker Key Chain,2000,503,0
3915-1,Race Car Driver Key Chain,2000,503,0
3916-1,Rock Raider Key Chain,2000,503,0
3917-1,2 x 4 Brick - Red Key Chain,2001,503,0
3918-1,Coast Guard Female Key Chain,2002,503,0
3922-1,Darth Maul Key Chain,2000,503,0
3923-1,King Leo Key Chain,2000,503,0
3924-1,Director Key Chain,2001,503,0
3925-1,Brickster Key Chain,2002,503,0
3926-1,Life on Mars Martian Key Chain,2002,503,0
3928-1,Sandy Moondust Mars Rover Mission Astrobot Female,2002,126,5
3929-1,Biff Starling Mars Rover Mission Astrobot Male,2002,126,5
3948-1,Stormtrooper Key Chain,2001,503,0
3961-1,Johnny Thunder Key Chain,1998,503,0
3983-1,Captain Roger Key Chain,2002,503,0
4002-1,Riptide Racer,1996,363,53
4011-1,Cabin Cruiser,1991,363,90
4012-1,Wave Cops,1996,363,99
4013-1,Create and Imagine,2003,37,1000
4014-1,Creator Exclusive,2003,37,500
4016-1,Racer,2001,22,21
4017-1,Sea Helicopter,2001,22,13
4018-1,Ship,2001,22,12
4019-1,Aeroplane,2001,24,17
4021-1,Police Patrol,1991,363,195
4022-1,C26 Sea Cutter,1996,363,193
4023-1,Fun and Adventure,2003,37,55
4024-1,Advent Calendar 2003 Creator,2003,214,24
4024-10,Advent Calendar 2003 Creator (Day  9) Airplane,2003,223,13
4024-11,Advent Calendar 2003 Creator (Day 10) Sailboat,2003,223,16
4024-12,Advent Calendar 2003 Creator (Day 11) Snowplow,2003,223,21
4024-13,Advent Calendar 2003 Creator (Day 12) Snail,2003,223,9
4024-14,Advent Calendar 2003 Creator (Day 13) Robot,2003,223,14
4024-15,Advent Calendar 2003 Creator (Day 14) Heart,2003,223,11
4024-16,Advent Calendar 2003 Creator (Day 15) Truck,2003,223,21
4024-17,Advent Calendar 2003 Creator (Day 16) Reindeer,2003,223,13
4024-18,Advent Calendar 2003 Creator (Day 17) Bird,2003,223,10
4024-19,Advent Calendar 2003 Creator (Day 18) Present,2003,223,9
4024-2,Advent Calendar 2003 Creator (Day  1) Snowman,2003,223,19
4024-20,Advent Calendar 2003 Creator (Day 19) Fireplace,2003,223,17
4024-21,Advent Calendar 2003 Creator (Day 20) Santa,2003,223,13
4024-22,Advent Calendar 2003 Creator (Day 21) Robot,2003,223,16
4024-23,Advent Calendar 2003 Creator (Day 22) Race Car,2003,223,17
4024-24,Advent Calendar 2003 Creator (Day 23) Helicopter,2003,223,16
4024-25,Advent Calendar 2003 Creator (Day 24) Tree,2003,223,13
4024-3,Advent Calendar 2003 Creator (Day  2) Little Girl,2003,223,9
4024-4,Advent Calendar 2003 Creator (Day  3) Penguin,2003,223,12
4024-5,Advent Calendar 2003 Creator (Day  4) Sheep,2003,223,13
4024-6,Advent Calendar 2003 Creator (Day  5) Little Boy,2003,223,9
4024-7,Advent Calendar 2003 Creator (Day  6) Stocking,2003,223,8
4024-8,Advent Calendar 2003 Creator (Day  7) Spaceship,2003,223,10
4024-9,Advent Calendar 2003 Creator (Day  8) Parrot,2003,223,9
4026-1,"Create Your Dreams {Canister, blue top}",2003,37,100
4027-1,"Build and Imagine {canister, red top}",2003,37,100
4028-1,World of Bricks {Blue Bucket},2003,37,500
4029-1,Build with Bricks Bucket {Red Bucket},2003,37,500
4031-1,Fire Rescue,1991,363,363
4032-1,Passenger Plane,2003,106,161
4032-10,Passenger Plane - Austrian Air Version,2004,106,137
4032-2,Passenger Plane - SAS Version,2003,106,140
4032-3,Passenger Plane - EL AL Version,2004,106,137
4032-4,Passenger Plane - Iberia Version,2004,106,139
4032-5,Passenger Plane - JAL Version,2004,106,137
4032-6,Passenger Plane - Lauda Air Version,2004,106,137
4032-7,Passenger Plane - ANA Air Version,2004,106,138
4032-9,Passenger Plane - Snowflake Version,2004,106,137
4037-1,Helicopter,2004,23,9
4038-1,Airplane,2003,466,33
4042-1,"Jens, McDonald's #2",2002,301,4
4047-1,Ultimate Wheels (Kohl's Exclusive),2003,204,517
4048-1,Mech Lab (Kohl's Exclusive),2003,204,2
4049-1,"Nesquik Promotional Set: Quicky the Bunny, Director, Cameraman and Car",2001,273,28
4051-1,Quicky the Bunny (Nesquik Promotional),2001,273,4
4052-1,Director (Nesquik Promotional),2001,273,4
4053-1,Cameraman (Nesquik Promotional),2001,273,5
4055-1,Medium Bucket,1997,399,329
4056-1,Color Light,2001,273,13
4057-1,Spot Light,2001,273,10
4058-1,Cameraman 1,2001,273,4
4059-1,Director,2001,273,4
4060-1,Grip,2001,273,4
4061-1,Assistant,2001,273,4
4062-1,Actress,2001,273,4
4063-1,Cameraman 2,2001,273,4
4064-1,Actor 2,2001,273,4
4065-1,Actor 3,2001,273,4
4066-1,Actor 1,2001,273,4
4067-1,Buggy,2001,273,15
4068-1,Handy Camera,2001,273,6
4069-1,Katinco & Megaphone,2001,273,4
4070-1,Stand Camera,2001,273,7
4071-1,Bottles,2001,273,7
4072-1,Skeleton,2001,273,6
4073-1,Tree 1,2001,273,6
4074-1,Tree 3,2001,273,14
4075-1,Tree 2,2001,273,13
4076-1,Pteranodon,2001,273,17
4077-1,Plesiosaur,2001,273,13
4078-1,T-Rex,2001,273,18
4079-1,Mini Rex,2001,273,4
4090-1,Motion Madness,2003,406,244
4093-1,Wild Windup,2003,406,319
4094-1,Motor Movers,2003,406,256
4095-1,Record and Play,2003,406,345
4096-1,Micro Wheels,2003,204,216
4097-1,Mini Robots,2003,204,229
4098-1,High Flyers,2003,204,197
4099-1,Robobots,2003,204,326
4100-1,Maximum Wheels,2003,204,293
4101-1,Wild Collection,2003,204,487
4103-1,Fun with Bricks {small red bucket},2002,37,200
4104-1,Small Creator Bucket,2002,37,200
4105-1,Imagine and Build,2002,37,500
4106-1,Large red bucket,2002,37,500
4107-1,Build Your Dreams,2002,37,1000
4108-1,T-Junction Road Plates,2002,289,2
